"LevelId 
IntegerValue","Element 
Type"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593178,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593178,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593177,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593142,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593177,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593142,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593142,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593178,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593178,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593178,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud"
633454,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
633454,"Core - Concrete 10"""
633454,"Core - Concrete 10"""
633454,"Core - Concrete 10"""
593176,"Core - Concrete 10"""
593176,"Core - Concrete 10"""
593176,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
612792,"Core - Concrete 10"""
593142,"Chase - GWB & Metal Stud 6 5/8"""
593147,"Chase - GWB & Metal Stud 6 5/8"""
593177,"Chase - GWB & Metal Stud 6 5/8"""
828874,"Chase - GWB & Metal Stud 6 5/8"""
593176,"Chase - GWB & Metal Stud 6 5/8"""
593179,"Chase - GWB & Metal Stud 6 5/8"""
593147,"Chase - GWB & Metal Stud 6 5/8"""
593178,"Chase - GWB & Metal Stud 6 5/8"""
593177,"Chase - GWB & Metal Stud 6 5/8"""
633454,"Chase - GWB & Metal Stud 6 5/8"""
593147,"Chase - GWB & Metal Stud 6 5/8"""
593178,"Chase - GWB & Metal Stud 6 5/8"""
593177,"Chase - GWB & Metal Stud 6 5/8"""
593177,"Chase - GWB & Metal Stud 6 5/8"""
593177,"Chase - GWB & Metal Stud 6 5/8"""
593178,"Chase - GWB & Metal Stud 6 5/8"""
593178,"Chase - GWB & Metal Stud 6 5/8"""
593147,"Chase - GWB & Metal Stud 6 5/8"""
593178,"Chase - GWB & Metal Stud 6 5/8"""
633454,"Chase - GWB & Metal Stud 6 5/8"""
593142,"Chase - GWB & Metal Stud 6 5/8"""
593142,"Chase - GWB & Metal Stud 6 5/8"""
633454,"Chase - GWB & Metal Stud 6 5/8"""
593142,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593176,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593176,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593176,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
633454,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
633454,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
633454,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
633454,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
633454,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
613075,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593179,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593179,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593179,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
593142,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)"
633454,"Exterior - 14 5/8"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 14 5/8"" Rainscreen w Insultation on Metal Stud"
593147,"Exterior - 14 5/8"" Rainscreen w Insultation on Metal Stud"
593178,"Exterior - 14 5/8"" Rainscreen w Insultation on Metal Stud"
633454,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
613075,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593177,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593147,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593179,"Interior - 7 1/4"" Partition (NR)"
593178,"Interior - 7 1/4"" Partition (NR)"
593176,"Interior - 6 1/8"" Partition (2-hr)"
593177,"Interior - 6 1/8"" Partition (2-hr)"
593177,"Interior - 6 1/8"" Partition (2-hr)"
593177,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
593178,"Interior - 6 1/8"" Partition (2-hr)"
593179,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
593178,"Interior - 6 1/8"" Partition (2-hr)"
593178,"Interior - 6 1/8"" Partition (2-hr)"
593178,"Interior - 6 1/8"" Partition (2-hr)"
593177,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
593179,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
593178,"Interior - 6 1/8"" Partition (2-hr)"
593179,"Interior - 6 1/8"" Partition (2-hr)"
593147,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
613075,"Interior - 6 1/8"" Partition (2-hr)"
613075,"Interior - 6 1/8"" Partition (2-hr)"
593179,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
633454,"Interior - 6 1/8"" Partition (2-hr)"
593176,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
593176,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
593176,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
613075,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
593179,"Exterior - 10 1/4"" Rainscreen w Insultation on Metal Stud"
593176,"Interior - 4 7/8"" Partition (1-hr)"
593176,"Interior - 4 7/8"" Partition (1-hr)"
593176,"Interior - 4 7/8"" Partition (1-hr)"
593176,"Interior - 4 7/8"" Partition (1-hr)"
593176,"Interior - 7 1/4"" Partition (1 hr)"
633454,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
613075,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593176,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
593142,"Interior - 4 7/8"" Partition (NR)"
593142,"Interior - 4 7/8"" Partition (NR)"
593142,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
633454,"Interior - 4 7/8"" Partition (NR)"
593179,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593177,"Interior - 4 7/8"" Partition (NR)"
593147,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 4 7/8"" Partition (NR)"
593178,"Interior - 8 1/2"" Partition (2-hr)"
593177,"Interior - 8 1/2"" Partition (2-hr)"
593177,"Interior - 8 1/2"" Partition (2-hr)"
593179,"Interior - 8 1/2"" Partition (2-hr)"
593177,"Interior - 8 1/2"" Partition (2-hr)"
593147,"Interior - 8 1/2"" Partition (2-hr)"
593178,"Interior - 8 1/2"" Partition (2-hr)"
593179,"Interior - 8 1/2"" Partition (2-hr)"
964417,"Interior - 8 1/2"" Partition (2-hr)"
593177,"Chase - GWB & Metal Stud 2 1/4"""
593147,"Chase - GWB & Metal Stud 2 1/4"""
593178,"Chase - GWB & Metal Stud 2 1/4"""
593179,"Chase - GWB & Metal Stud 2 1/4"""
593177,"Chase - GWB & Metal Stud 2 1/4"""
593147,"Chase - GWB & Metal Stud 2 1/4"""
593178,"Chase - GWB & Metal Stud 2 1/4"""
593179,"Chase - GWB & Metal Stud 2 1/4"""
593179,"Chase - GWB & Metal Stud 2 1/4"""
593179,"Chase - GWB & Metal Stud 2 1/4"""
593177,"Chase - GWB & Metal Stud 2 1/4"""
593177,"Chase - GWB & Metal Stud 2 1/4"""
593147,"Chase - GWB & Metal Stud 2 1/4"""
593147,"Chase - GWB & Metal Stud 2 1/4"""
593178,"Chase - GWB & Metal Stud 2 1/4"""
593178,"Chase - GWB & Metal Stud 2 1/4"""
593179,"Chase - GWB & Metal Stud 2 1/4"""
593179,"Chase - GWB & Metal Stud 2 1/4"""
612792,"Interior - CMU 8"""
612792,"Interior - CMU 8"""
612792,"Interior - CMU 8"""
612792,"Interior - CMU 8"""
612792,"Interior - CMU 8"""
593177,"Generic - 6"""
593178,"Generic - 6"""
593177,"Exterior - 9 7/8"" EIFS on Mtl. Stud"
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
613240,Solar Wall (Parapet)
593179,Solar Wall (Multi-Level)
593179,Solar Wall (Multi-Level)
593179,Solar Wall (Multi-Level)
593147,Solar Wall (Multi-Level)
593178,Solar Wall (Multi-Level)
593147,Solar Wall (Multi-Level)
593178,Solar Wall (Multi-Level)
593147,Solar Wall (Multi-Level)
593178,Solar Wall (Multi-Level)
593179,Solar Wall (L5)
593179,Solar Wall (L5)
593179,Solar Wall (L5)
593179,Solar Wall (L5)
633454,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
593142,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
828874,"Chase - GWB & Metal Stud 3 1/8"""
828874,"Chase - GWB & Metal Stud 3 1/8"""
828874,"Chase - GWB & Metal Stud 3 1/8"""
593176,"Chase - GWB & Metal Stud 3 1/8"""
593176,"Chase - GWB & Metal Stud 3 1/8"""
633454,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593177,"Chase - GWB & Metal Stud 3 1/8"""
593147,"Chase - GWB & Metal Stud 3 1/8"""
593147,"Chase - GWB & Metal Stud 3 1/8"""
593178,"Chase - GWB & Metal Stud 3 1/8"""
593178,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
593147,"Chase - GWB & Metal Stud 3 1/8"""
593147,"Chase - GWB & Metal Stud 3 1/8"""
593147,"Chase - GWB & Metal Stud 3 1/8"""
593147,"Chase - GWB & Metal Stud 3 1/8"""
593178,"Chase - GWB & Metal Stud 3 1/8"""
593178,"Chase - GWB & Metal Stud 3 1/8"""
593178,"Chase - GWB & Metal Stud 3 1/8"""
593178,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
593179,"Chase - GWB & Metal Stud 3 1/8"""
